patternId:int,variationId:int,variationType:int,attachId:int
1077,5357,0,1142
1077,4990,2,1114
1077,4840,2,1115
1077,4830,2,1116
1077,4810,2,1111
1077,4924,2,1112
1077,4860,2,1113
1077,4672,0,1156
1077,4657,0,1159
1077,4677,0,1165
1077,4669,0,1158
1077,4551,0,1155
1077,4651,0,1162
1077,4665,0,1164
1077,4674,0,1163
1077,4667,0,1160
1077,4664,0,1157
1077,4654,0,1161
1077,5100,0,1150
1077,5100,0,1152
1077,4668,0,1103
1077,5380,0,1136
1077,5110,3,1151
1077,5115,0,1153
1078,5240,0,1107
1078,5255,0,1110
1078,5245,0,1108
1078,5250,0,1109
1078,5354,0,1142
1078,4927,2,1114
1078,4910,2,1115
1078,4921,2,1116
1078,4929,2,1111
1078,4917,2,1112
1078,4880,2,1113
1078,4665,0,1164
1078,4655,0,1160
1078,4671,0,1165
1078,4657,0,1156
1078,4662,0,1158
1078,4669,0,1155
1078,4672,0,1159
1078,4654,0,1163
1078,4663,0,1157
1078,4667,0,1162
1078,4664,0,1161
1078,5100,0,1152
1078,5100,0,1150
1078,4653,0,1103
1078,5380,0,1136
1078,5110,9,1151
1078,5105,0,1153
1078,5399,0,1211
1079,5242,0,1107
1079,5255,0,1110
1079,5245,0,1108
1079,5250,0,1109
1079,5357,0,1142
1079,4927,2,1114
1079,4920,2,1115
1079,4925,2,1116
1079,4929,2,1111
1079,4930,2,1112
1079,4850,2,1113
1079,4651,0,1164
1079,4551,0,1158
1079,4671,0,1163
1079,4672,0,1155
1079,4662,0,1160
1079,4665,0,1157
1079,4669,0,1162
1079,4668,0,1159
1079,4652,0,1161
1079,4663,0,1165
1079,4653,0,1156
1079,5100,0,1152
1079,5100,0,1151
1079,5110,4,1153
1079,4667,0,1103
1079,5382,0,1136
1079,5115,0,1150
1079,5399,0,1211
1080,3030,1,2128
1080,5006,0,2108
1080,5004,0,2100
1080,5004,0,2110
1080,3030,0,2109
1080,5010,3,2101
1080,5010,4,2106
1080,5011,6,2104
1080,5010,3,2116
1080,3220,1,2113
1080,3210,0,2120
1080,3220,0,2112
1080,3220,1,2107
1080,4401,0,2362
1080,4100,0,2307
1080,4100,0,2313
1080,4100,0,2306
1080,4500,0,2310
1080,4000,3,2305
1080,4300,1,2308
1080,4340,0,2300
1080,4688,0,2757
1080,4664,0,2756
1080,4941,0,2190
1080,4668,0,2762
1080,4674,0,2750
1080,4653,0,2754
1080,4666,0,2759
1080,4672,0,2755
1080,4551,0,2753
1080,4671,0,2758
1080,4665,0,2761
1080,4655,0,2763
1080,4677,0,2760
1080,4680,1,2601
1080,4670,3,2603
1080,4660,4,2607
1080,4650,2,2604
1080,4670,1,2605
1080,4660,6,2606
1080,4650,5,2602
1080,4940,0,2716
1080,5004,0,2103
1080,3220,0,2111
1080,3210,0,2117
1080,3790,0,2301
1080,4500,0,2302
1080,4000,2,2314
1081,3000,0,2121
1081,5006,0,2104
1081,5002,0,2120
1081,5006,0,2110
1081,3030,1,2108
1081,5010,4,2106
1081,5011,4,2109
1081,5010,2,2111
1081,5011,4,2112
1081,3410,3,2116
1081,3430,0,2103
1081,3400,2,2107
1081,3410,3,2100
1081,4341,0,2350
1081,4100,0,2312
1081,4100,0,2313
1081,4100,0,2305
1081,4500,0,2301
1081,4000,9,2302
1081,4340,1,2314
1081,4350,1,2308
1081,4682,0,2757
1081,4668,0,2756
1081,4943,0,2190
1081,4663,0,2754
1081,4666,0,2750
1081,4664,0,2763
1081,4654,0,2753
1081,4657,0,2758
1081,4669,0,2760
1081,4659,0,2761
1081,4672,0,2755
1081,4677,0,2762
1081,4662,0,2759
1081,5300,0,2523
1081,5300,0,2525
1081,5300,0,2524
1081,5300,0,2529
1081,5300,0,2530
1081,5300,0,2527
1081,5300,0,2526
1081,5300,0,2521
1081,4660,2,2606
1081,4660,4,2604
1081,4650,3,2603
1081,4660,3,2605
1081,4670,4,2601
1081,4670,1,2607
1081,4650,4,2602
1081,4940,0,2717
1081,5006,0,2113
1081,5002,0,2117
1081,5010,4,2114
1081,4340,1,2310
1081,4350,1,2307
1081,4350,1,2306
1081,5300,0,2528
1081,5300,0,2520
1082,3000,0,2127
1082,5000,1,2101
1082,5006,0,2104
1082,5000,1,2117
1082,3000,1,2114
1082,5010,4,2111
1082,5010,3,2109
1082,5010,2,2107
1082,5010,2,2108
1082,3210,2,2110
1082,3200,0,2100
1082,3220,0,2103
1082,3200,0,2106
1082,4301,0,2360
1082,4100,0,2302
1082,4100,0,2312
1082,4100,0,2314
1082,4500,0,2307
1082,4000,6,2301
1082,4350,1,2308
1082,4340,1,2300
1082,4682,0,2757
1082,4674,0,2756
1082,4943,0,2190
1082,4658,0,2753
1082,4653,0,2760
1082,4663,0,2754
1082,4666,0,2762
1082,4669,0,2750
1082,4672,0,2763
1082,4659,0,2758
1082,4671,0,2761
1082,4662,0,2759
1082,4551,0,2755
1082,5300,0,2530
1082,5300,0,2527
1082,5300,0,2529
1082,5300,0,2522
1082,5300,0,2528
1082,5300,0,2521
1082,5300,0,2520
1082,5300,0,2525
1082,4650,2,2606
1082,4670,0,2607
1082,4660,4,2602
1082,4670,3,2601
1082,4660,6,2605
1082,4650,5,2604
1082,4660,2,2603
1082,3000,0,2120
1082,5010,4,2116
1082,5010,3,2113
1082,4500,0,2313
1082,4000,5,2305
1082,4350,1,2306
1082,5300,0,2524
1082,5300,0,2526
1083,3800,0,2128
1083,5001,1,2100
1083,5006,0,2110
1083,5001,1,2113
1083,3810,1,2104
1083,5010,4,2117
1083,5011,3,2107
1083,5010,3,2103
1083,5011,3,2101
1083,3400,2,2112
1083,3400,0,2111
1083,3410,3,2116
1083,3400,0,2108
1083,4341,0,2362
1083,4100,0,2314
1083,4100,0,2308
1083,4100,0,2300
1083,4500,0,2306
1083,4000,0,2301
1083,4340,1,2302
1083,4300,1,2307
1083,4695,0,2757
1083,4664,0,2756
1083,4943,0,2190
1083,4656,0,2755
1083,4666,0,2758
1083,4653,0,2753
1083,4654,0,2763
1083,4657,0,2761
1083,4662,0,2750
1083,4551,0,2759
1083,4651,0,2762
1083,4665,0,2760
1083,4671,0,2754
1083,4680,2,2601
1083,4670,2,2605
1083,4670,3,2602
1083,4650,5,2607
1083,4660,5,2606
1083,4660,3,2604
1083,4650,3,2603
1083,5001,1,2106
1083,5001,1,2109
1083,3800,0,2120
1083,3790,0,2305
1083,4500,0,2310
1083,4300,1,2313
1084,3810,0,2123
1084,5000,1,2103
1084,5003,0,2110
1084,5000,1,2106
1084,3800,1,2104
1084,5010,3,2107
1084,5011,3,2116
1084,5011,4,2100
1084,5011,3,2113
1084,3220,1,2111
1084,3210,2,2109
1084,3200,0,2112
1084,3200,0,2101
1084,4341,0,2352
1084,4100,0,2308
1084,4100,0,2307
1084,4100,0,2305
1084,4500,0,2306
1084,4000,2,2300
1084,4350,1,2313
1084,4300,1,2301
1084,4682,0,2757
1084,4668,0,2756
1084,4943,0,2190
1084,4667,0,2761
1084,4654,0,2760
1084,4663,0,2758
1084,4652,0,2755
1084,4672,0,2759
1084,4657,0,2753
1084,4551,0,2762
1084,4659,0,2750
1084,4662,0,2754
1084,4677,0,2763
1084,4680,1,2606
1084,4650,4,2601
1084,4660,4,2602
1084,4650,3,2604
1084,4670,0,2605
1084,4660,5,2607
1084,4670,3,2603
1084,5000,1,2117
1084,5003,0,2108
1084,3810,0,2114
1084,4000,5,2310
1084,4300,1,2312
1084,4350,1,2314
1085,3800,0,2123
1085,5000,1,2106
1085,5001,1,2103
1085,5001,1,2116
1085,3800,1,2104
1085,5011,3,2109
1085,5010,0,2110
1085,5010,3,2100
1085,5010,0,2112
1085,3400,3,2113
1085,3410,1,2107
1085,3400,2,2101
1085,3400,2,2108
1085,4101,0,2352
1085,4100,0,2305
1085,4100,0,2300
1085,4100,0,2306
1085,4500,0,2314
1085,4000,0,2308
1085,4340,1,2310
1085,4350,1,2312
1085,4688,0,2757
1085,4674,0,2756
1085,4941,0,2190
1085,4664,0,2761
1085,4656,0,2750
1085,4668,0,2762
1085,4654,0,2754
1085,4677,0,2763
1085,4655,0,2753
1085,4657,0,2759
1085,4671,0,2758
1085,4669,0,2755
1085,4551,0,2760
1085,4670,4,2601
1085,4650,4,2606
1085,4660,2,2603
1085,4650,3,2604
1085,4660,5,2605
1085,4670,2,2607
1085,4660,3,2602
1085,4940,0,2714
1085,5001,1,2111
1085,3800,1,2114
1085,5010,3,2117
1085,4340,1,2301
1085,4350,1,2313
1085,4350,1,2307
1086,3030,1,2126
1086,5000,1,2120
1086,5004,0,2103
1086,5004,0,2109
1086,3000,1,2117
1086,5011,4,2116
1086,5010,3,2101
1086,5011,3,2107
1086,5010,3,2111
1086,3210,1,2104
1086,3220,1,2112
1086,3200,0,2110
1086,3200,0,2106
1086,4301,0,2358
1086,4100,0,2310
1086,4100,0,2314
1086,4100,0,2302
1086,4500,0,2305
1086,4000,1,2312
1086,4340,0,2306
1086,4340,1,2301
1086,4682,0,2757
1086,4668,0,2756
1086,4943,0,2190
1086,4654,0,2760
1086,4667,0,2753
1086,4663,0,2750
1086,4656,0,2759
1086,4665,0,2763
1086,4551,0,2755
1086,4677,0,2758
1086,4669,0,2761
1086,4662,0,2754
1086,4671,0,2762
1086,5300,0,2523
1086,5300,0,2529
1086,5300,0,2521
1086,5300,0,2528
1086,5300,0,2527
1086,5300,0,2522
1086,5300,0,2524
1086,5300,0,2525
1086,4660,3,2602
1086,4660,5,2605
1086,4670,3,2607
1086,4650,4,2606
1086,4660,4,2604
1086,4670,4,2601
1086,4650,2,2603
1086,4940,0,2713
1086,5004,0,2113
1086,5011,4,2114
1086,3210,1,2100
1086,4340,0,2307
1086,4340,0,2300
1086,4340,0,2313
1086,5300,0,2530
1086,5300,0,2526
1087,3030,1,2126
1087,5002,0,2100
1087,5004,0,2107
1087,5004,0,2110
1087,3000,0,2112
1087,5010,2,2114
1087,5011,4,2103
1087,5011,2,2106
1087,5010,2,2111
1087,3220,1,2109
1087,3200,1,2117
1087,3210,0,2120
1087,3220,1,2113
1087,4341,1,2358
1087,4100,0,2310
1087,4100,0,2313
1087,4100,0,2305
1087,4500,0,2312
1087,4000,0,2307
1087,4340,0,2302
1087,4350,1,2306
1087,4695,0,2757
1087,4664,0,2756
1087,4943,0,2190
1087,4668,0,2755
1087,4667,0,2754
1087,4658,0,2753
1087,4652,0,2762
1087,4651,0,2763
1087,4662,0,2750
1087,4655,0,2758
1087,4551,0,2759
1087,4677,0,2760
1087,4671,0,2761
1087,4680,0,2606
1087,4650,4,2601
1087,4670,2,2604
1087,4660,3,2605
1087,4670,3,2602
1087,4660,4,2607
1087,4650,3,2603
1087,4940,0,2714
1087,3000,0,2116
1087,3210,0,2104
1087,3200,1,2101
1087,4500,0,2300
1087,4340,0,2314
1087,4350,1,2301
1088,3810,1,2121
1088,5006,0,2114
1088,5001,1,2111
1088,5001,1,2108
1088,3800,1,2116
1088,5010,2,2117
1088,5010,4,2100
1088,5011,2,2106
1088,5010,4,2113
1088,3430,0,2120
1088,3410,2,2110
1088,3410,4,2104
1088,3430,0,2112
1088,4101,0,2350
1088,4100,0,2308
1088,4100,0,2306
1088,4100,0,2301
1088,4500,0,2305
1088,4000,0,2313
1088,4340,0,2314
1088,4350,1,2310
1088,4682,0,2757
1088,4667,0,2756
1088,4942,0,2190
1088,4658,0,2755
1088,4664,0,2759
1088,4668,0,2761
1088,4656,0,2760
1088,4677,0,2762
1088,4659,0,2750
1088,4671,0,2753
1088,4551,0,2758
1088,4662,0,2754
1088,4665,0,2763
1088,5300,0,2524
1088,5300,0,2529
1088,5300,0,2526
1088,5300,0,2528
1088,5300,0,2527
1088,5300,0,2520
1088,5300,0,2525
1088,5300,0,2530
1088,4670,2,2601
1088,4670,1,2607
1088,4660,5,2602
1088,4660,3,2606
1088,4660,4,2605
1088,4650,3,2604
1088,4650,5,2603
1088,5001,1,2107
1088,3410,4,2109
1088,3430,0,2103
1088,4000,3,2302
1088,4000,9,2307
1088,4350,1,2312
1088,5300,0,2521
1088,5300,0,2522
1089,3000,1,2126
1089,5000,1,2103
1089,5004,0,2117
1089,5004,0,2109
1089,3030,1,2101
1089,5010,4,2100
1089,5011,3,2113
1089,5010,0,2110
1089,5010,4,2116
1089,3410,3,2107
1089,3410,2,2112
1089,3430,0,2104
1089,3410,3,2111
1089,4301,1,2358
1089,4100,0,2314
1089,4100,0,2300
1089,4100,0,2307
1089,4500,0,2312
1089,4000,6,2310
1089,4340,1,2301
1089,4300,0,2313
1089,4695,0,2757
1089,4653,0,2756
1089,4942,0,2190
1089,4668,0,2750
1089,4674,0,2754
1089,4652,0,2753
1089,4666,0,2761
1089,4551,0,2763
1089,4662,0,2759
1089,4672,0,2760
1089,4677,0,2755
1089,4655,0,2758
1089,4651,0,2762
1089,5305,0,2523
1089,5305,0,2521
1089,5305,0,2524
1089,5305,0,2526
1089,5305,0,2530
1089,5305,0,2525
1089,5305,0,2528
1089,5305,0,2529
1089,4680,0,2606
1089,4650,4,2602
1089,4660,3,2605
1089,4650,3,2604
1089,4670,3,2601
1089,4670,4,2607
1089,4660,4,2603
1089,4940,0,2715
1089,5000,1,2106
1089,5010,0,2120
1089,3410,2,2114
1089,4500,0,2305
1089,4000,7,2306
1089,4000,3,2302
1089,5305,0,2527
1089,5305,0,2522
1090,3810,1,2122
1090,5000,1,2103
1090,5004,0,2112
1090,5000,1,2109
1090,3800,0,2110
1090,5010,2,2107
1090,5010,3,2116
1090,5010,4,2101
1090,5010,3,2104
1090,3410,2,2117
1090,3420,0,2114
1090,3400,3,2113
1090,3400,3,2120
1090,4501,0,2351
1090,4100,0,2312
1090,4100,0,2313
1090,4100,0,2310
1090,4500,0,2308
1090,4000,6,2305
1090,4300,0,2314
1090,4350,1,2306
1090,4687,0,2757
1090,4653,0,2756
1090,4941,0,2190
1090,4664,0,2754
1090,4674,0,2761
1090,4666,0,2750
1090,4663,0,2753
1090,4672,0,2762
1090,4671,0,2760
1090,4662,0,2755
1090,4677,0,2758
1090,4657,0,2759
1090,4669,0,2763
1090,4660,5,2606
1090,4660,6,2602
1090,4670,0,2604
1090,4650,5,2601
1090,4660,4,2607
1090,4650,4,2605
1090,4670,4,2603
1090,4940,0,2712
1090,5000,1,2106
1090,3810,1,2108
1090,3410,2,2111
1090,4500,0,2302
1090,4000,9,2307
1090,4350,1,2300
1091,3030,1,2127
1091,5006,0,2111
1091,5000,1,2101
1091,5000,1,2107
1091,3000,0,2109
1091,5011,4,2117
1091,5010,4,2120
1091,5010,2,2106
1091,5010,4,2116
1091,3410,4,2103
1091,3410,3,2104
1091,3400,2,2110
1091,3410,3,2114
1091,4341,1,2360
1091,4100,0,2305
1091,4100,0,2312
1091,4100,0,2307
1091,4500,0,2313
1091,4000,8,2300
1091,4340,1,2302
1091,4300,1,2306
1091,4691,0,2757
1091,4653,0,2756
1091,4941,0,2190
1091,4666,0,2758
1091,4652,0,2759
1091,4664,0,2762
1091,4654,0,2753
1091,4677,0,2754
1091,4657,0,2750
1091,4671,0,2755
1091,4672,0,2763
1091,4551,0,2760
1091,4655,0,2761
1091,4660,2,2606
1091,4650,4,2601
1091,4650,2,2603
1091,4660,3,2607
1091,4670,2,2605
1091,4670,3,2604
1091,4660,5,2602
1091,5006,0,2113
1091,5010,2,2100
1091,3400,2,2108
1091,3790,0,2314
1091,4000,7,2308
1091,4340,1,2301
1092,3800,0,2123
1092,5005,0,2116
1092,5001,1,2101
1092,5001,1,2113
1092,3800,1,2114
1092,5010,2,2103
1092,5010,0,2100
1092,5010,3,2111
1092,5010,3,2109
1092,3210,2,2108
1092,3210,1,2117
1092,3220,1,2104
1092,3210,1,2106
1092,4101,0,2352
1092,4100,0,2310
1092,4100,0,2306
1092,4100,0,2308
1092,4500,0,2313
1092,4000,9,2300
1092,4300,0,2305
1092,4350,1,2301
1092,4687,0,2757
1092,4667,0,2756
1092,4941,0,2190
1092,4654,0,2753
1092,4652,0,2750
1092,4664,0,2763
1092,4668,0,2755
1092,4677,0,2762
1092,4669,0,2760
1092,4657,0,2758
1092,4671,0,2761
1092,4655,0,2759
1092,4662,0,2754
1092,5300,0,2530
1092,5300,0,2522
1092,5300,0,2527
1092,5300,0,2528
1092,5300,0,2521
1092,5300,0,2523
1092,5300,0,2529
1092,5300,0,2524
1092,4650,4,2607
1092,4660,2,2602
1092,4670,1,2601
1092,4660,3,2605
1092,4670,0,2606
1092,4660,4,2604
1092,4650,2,2603
1092,4940,0,2710
1092,5001,1,2112
1092,3800,0,2107
1092,5010,3,2110
1092,4000,4,2312
1092,4000,2,2314
1092,4350,1,2307
1092,5300,0,2525
1092,5300,0,2526
1093,2050,0,2106
1093,3030,1,2124
1093,5005,0,2100
1093,5000,1,2111
1093,5005,0,2109
1093,3000,1,2116
1093,5010,4,2117
1093,5010,2,2110
1093,5010,3,2101
1093,5010,2,2114
1093,3410,0,2107
1093,3410,3,2104
1093,3400,1,2103
1093,3400,1,2113
1093,4501,0,2356
1093,4100,0,2314
1093,4100,0,2302
1093,4100,0,2312
1093,4500,0,2301
1093,4000,8,2307
1093,4350,1,2310
1093,4300,0,2300
1093,4691,0,2757
1093,4654,0,2756
1093,4942,0,2190
1093,4656,0,2760
1093,4674,0,2759
1093,4667,0,2762
1093,4652,0,2755
1093,4662,0,2758
1093,4551,0,2753
1093,4655,0,2750
1093,4651,0,2763
1093,4669,0,2761
1093,4677,0,2754
1093,4660,3,2602
1093,4650,5,2605
1093,4670,4,2607
1093,4660,2,2604
1093,4670,3,2606
1093,4660,6,2601
1093,4650,2,2603
1093,5000,1,2108
1093,3400,1,2112
1093,3790,0,2308
1093,4500,0,2305
1093,4000,5,2313
1094,3810,1,2123
1094,5001,1,2111
1094,5002,0,2100
1094,5001,1,2116
1094,3810,0,2110
1094,5011,3,2106
1094,5011,2,2104
1094,5010,3,2108
1094,5011,3,2101
1094,3400,0,2117
1094,3400,2,2113
1094,3400,3,2114
1094,3400,2,2107
1094,4401,0,2352
1094,4100,0,2306
1094,4100,0,2313
1094,4100,0,2300
1094,4500,0,2307
1094,4000,1,2310
1094,4300,0,2301
1094,4300,1,2305
1094,4681,0,2757
1094,4667,0,2756
1094,4941,0,2190
1094,4652,0,2763
1094,4668,0,2754
1094,4656,0,2755
1094,4666,0,2759
1094,4669,0,2762
1094,4665,0,2758
1094,4657,0,2760
1094,4651,0,2761
1094,4672,0,2750
1094,4662,0,2753
1094,5305,0,2526
1094,5305,0,2524
1094,5305,0,2529
1094,5305,0,2520
1094,5305,0,2525
1094,5305,0,2527
1094,5305,0,2530
1094,5305,0,2521
1094,4660,6,2605
1094,4660,4,2602
1094,4650,3,2607
1094,4650,2,2601
1094,4660,2,2606
1094,4670,1,2604
1094,4670,3,2603
1094,4940,0,2713
1094,3810,0,2109
1094,3400,0,2103
1094,3400,0,2112
1094,4000,4,2314
1094,4300,0,2308
1094,4300,0,2312
1094,5305,0,2528
1094,5305,0,2522
1095,3810,1,2126
1095,5003,0,2107
1095,5000,1,2101
1095,5000,1,2113
1095,3800,0,2111
1095,5011,6,2104
1095,5011,2,2117
1095,5010,0,2114
1095,5011,2,2120
1095,3210,2,2103
1095,3220,1,2100
1095,3200,0,2110
1095,3210,2,2116
1095,4501,0,2358
1095,4100,0,2307
1095,4100,0,2300
1095,4100,0,2302
1095,4500,0,2306
1095,4000,5,2305
1095,4300,1,2314
1095,4350,1,2310
1095,4691,0,2757
1095,4667,0,2756
1095,4941,0,2190
1095,4658,0,2762
1095,4653,0,2758
1095,4666,0,2755
1095,4654,0,2750
1095,4677,0,2760
1095,4551,0,2759
1095,4662,0,2761
1095,4657,0,2753
1095,4669,0,2754
1095,4671,0,2763
1095,5305,0,2522
1095,5305,0,2521
1095,5305,0,2525
1095,5305,0,2520
1095,5305,0,2529
1095,5305,0,2524
1095,5305,0,2528
1095,5305,0,2527
1095,4660,6,2605
1095,4660,5,2604
1095,4650,2,2601
1095,4670,2,2602
1095,4650,5,2606
1095,4670,4,2607
1095,4660,3,2603
1095,5003,0,2109
1095,5010,0,2106
1095,3220,1,2112
1095,3790,0,2312
1095,4500,0,2313
1095,4000,1,2301
1095,5305,0,2530
1095,5305,0,2523
1096,2040,0,2104
1096,3800,0,2126
1096,5005,0,2114
1096,5001,1,2111
1096,5005,0,2107
1096,3810,1,2109
1096,5010,0,2116
1096,5010,4,2120
1096,5010,3,2110
1096,5010,3,2112
1096,3220,1,2117
1096,3200,1,2103
1096,3210,1,2113
1096,3220,1,2101
1096,4101,0,2358
1096,4100,0,2314
1096,4100,0,2301
1096,4100,0,2306
1096,4500,0,2305
1096,4000,3,2302
1096,4340,0,2312
1096,4300,1,2313
1096,4687,0,2757
1096,4653,0,2756
1096,4942,0,2190
1096,4667,0,2755
1096,4654,0,2750
1096,4663,0,2753
1096,4674,0,2758
1096,4651,0,2754
1096,4665,0,2763
1096,4671,0,2760
1096,4672,0,2759
1096,4662,0,2761
1096,4659,0,2762
1096,4680,2,2603
1096,4660,5,2606
1096,4670,2,2602
1096,4670,1,2604
1096,4650,3,2607
1096,4660,6,2605
1096,4650,5,2601
1096,4940,0,2713
1096,5005,0,2100
1096,5010,4,2106
1096,4500,0,2300
1096,4000,8,2310
1096,4340,0,2307
1097,3810,0,2121
1097,5001,1,2107
1097,5003,0,2109
1097,5001,1,2110
1097,3800,1,2111
1097,5010,3,2100
1097,5010,2,2108
1097,5010,0,2116
1097,5010,0,2117
1097,3210,2,2103
1097,3210,1,2113
1097,3200,0,2112
1097,3210,2,2114
1097,4401,0,2350
1097,4100,0,2305
1097,4100,0,2314
1097,4100,0,2307
1097,4500,0,2310
1097,4000,7,2308
1097,4300,1,2301
1097,4340,1,2313
1097,4691,0,2757
1097,4656,0,2756
1097,4943,0,2190
1097,4658,0,2759
1097,4663,0,2763
1097,4652,0,2753
1097,4654,0,2760
1097,4651,0,2750
1097,4659,0,2762
1097,4657,0,2758
1097,4662,0,2761
1097,4655,0,2755
1097,4551,0,2754
1097,4660,2,2607
1097,4670,1,2606
1097,4650,4,2602
1097,4650,5,2601
1097,4670,4,2605
1097,4660,6,2604
1097,4660,4,2603
1097,5001,1,2120
1097,3810,0,2104
1097,5010,0,2106
1097,4500,0,2312
1097,4300,1,2302
1097,4340,1,2306
1098,3800,0,2122
1098,5003,0,2112
1098,5000,1,2101
1098,5000,1,2104
1098,3810,0,2113
1098,5010,3,2108
1098,5011,2,2111
1098,5011,6,2120
1098,5010,3,2116
1098,3420,0,2117
1098,3400,2,2106
1098,3410,2,2103
1098,3410,2,2109
1098,4401,0,2351
1098,4100,0,2310
1098,4100,0,2312
1098,4100,0,2313
1098,4500,0,2307
1098,4000,5,2302
1098,4340,1,2314
1098,4350,1,2306
1098,4681,0,2757
1098,4656,0,2756
1098,4941,0,2190
1098,4666,0,2761
1098,4663,0,2763
1098,4652,0,2753
1098,4668,0,2754
1098,4669,0,2759
1098,4677,0,2750
1098,4659,0,2758
1098,4671,0,2755
1098,4655,0,2760
1098,4662,0,2762
1098,5300,0,2526
1098,5300,0,2530
1098,5300,0,2523
1098,5300,0,2527
1098,5300,0,2521
1098,5300,0,2528
1098,5300,0,2524
1098,5300,0,2525
1098,4660,2,2601
1098,4670,4,2602
1098,4660,4,2604
1098,4650,3,2606
1098,4650,4,2605
1098,4670,0,2607
1098,4660,6,2603
1098,4940,0,2716
1098,5003,0,2110
1098,5000,1,2114
1098,5011,2,2107
1098,3790,0,2305
1098,4500,0,2308
1098,4000,3,2300
1098,5300,0,2529
1098,5300,0,2520
1099,3810,0,2127
1099,5006,0,2113
1099,5003,0,2111
1099,5003,0,2106
1099,3800,0,2100
1099,5010,3,2107
1099,5010,0,2114
1099,5011,2,2101
1099,5010,0,2110
1099,3410,4,2104
1099,3400,3,2120
1099,3400,2,2108
1099,3400,3,2116
1099,4401,0,2360
1099,4100,0,2300
1099,4100,0,2312
1099,4100,0,2307
1099,4500,0,2301
1099,4000,1,2314
1099,4300,1,2313
1099,4300,0,2306
1099,4686,0,2757
1099,4663,0,2756
1099,4942,0,2190
1099,4666,0,2763
1099,4674,0,2754
1099,4654,0,2753
1099,4668,0,2761
1099,4659,0,2762
1099,4551,0,2759
1099,4657,0,2760
1099,4672,0,2755
1099,4669,0,2750
1099,4671,0,2758
1099,4670,3,2604
1099,4660,4,2601
1099,4650,4,2602
1099,4670,1,2606
1099,4650,2,2607
1099,4660,3,2605
1099,4660,6,2603
1099,4940,0,2710
1099,5006,0,2109
1099,5010,0,2103
1099,5010,0,2117
1099,4500,0,2302
1099,4000,9,2308
1099,4000,7,2305
1100,3030,0,2121
1100,5003,0,2117
1100,5006,0,2108
1100,3030,1,2109
1100,5010,0,2104
1100,5010,2,2116
1100,5010,2,2111
1100,3400,1,2110
1100,3400,0,2100
1100,3400,1,2113
1100,4301,1,2350
1100,4100,0,2312
1100,4100,0,2305
1100,4100,0,2308
1100,4000,8,2310
1100,4350,1,2313
1100,4300,0,2301
1100,4687,0,2757
1100,4654,0,2756
1100,4943,0,2190
1100,4663,0,2763
1100,4653,0,2761
1100,4668,0,2750
1100,4655,0,2755
1100,4677,0,2762
1100,4671,0,2760
1100,4606,0,2643
1100,4600,0,2630
1100,4605,0,2658
1100,4604,0,2649
1100,4602,0,2629
1100,4603,0,2616
1100,4601,0,2651
1100,4602,0,2620
1100,4600,0,2653
1100,4605,0,2661
1100,4602,0,2656
1100,4606,0,2640
1100,4600,0,2650
1100,4606,0,2645
1100,4603,0,2641
1100,4602,0,2648
1100,4602,0,2652
1100,4602,0,2631
1100,4606,0,2662
1100,4604,0,2657
1100,4601,0,2647
1100,4604,0,2615
1100,4601,0,2618
1100,4602,0,2619
1100,4600,0,2644
1100,4600,0,2646
1100,4601,0,2628
1100,4603,0,2659
1100,4603,0,2642
1100,4606,0,2632
1100,4606,0,2617
1100,4605,0,2654
1100,4680,0,2607
1100,4650,5,2606
1100,4670,3,2602
1100,4660,4,2605
1100,4940,0,2716
1100,3400,1,2114
1100,3400,1,2112
1100,4500,0,2307
1100,4000,4,2314
1101,3030,0,2125
1101,5001,1,2112
1101,5006,0,2104
1101,3000,1,2111
1101,5011,2,2110
1101,5011,4,2116
1101,5011,2,2100
1101,3200,0,2114
1101,3210,0,2101
1101,3200,0,2113
1101,4401,0,2357
1101,4100,0,2312
1101,4100,0,2301
1101,4100,0,2314
1101,4000,8,2300
1101,4340,1,2308
1101,4300,1,2313
1101,4681,0,2757
1101,4654,0,2756
1101,4941,0,2190
1101,4658,0,2763
1101,4653,0,2755
1101,4663,0,2750
1101,4662,0,2760
1101,4657,0,2761
1101,4671,0,2762
1101,5300,0,2523
1101,5300,0,2533
1101,5300,0,2522
1101,5300,0,2529
1101,5300,0,2527
1101,5300,0,2530
1101,5300,0,2528
1101,5300,0,2520
1101,4680,0,2606
1101,4670,1,2607
1101,4660,2,2605
1101,4650,3,2602
1101,4940,0,2712
1101,5001,1,2109
1101,3200,0,2117
1101,3790,0,2310
1101,4500,0,2305
1101,5300,0,2524
1101,5300,0,2526
1102,3800,0,2122
1102,5001,1,2110
1102,5005,0,2116
1102,3810,1,2101
1102,5010,3,2113
1102,5011,2,2112
1102,5010,3,2108
1102,3410,4,2111
1102,3430,0,2114
1102,3410,4,2104
1102,4302,0,2351
1102,4100,0,2308
1102,4100,0,2300
1102,4100,0,2310
1102,4000,9,2314
1102,4300,0,2305
1102,4300,1,2313
1102,4686,0,2757
1102,4653,0,2756
1102,4943,0,2190
1102,4664,0,2762
1102,4656,0,2750
1102,4667,0,2760
1102,4551,0,2755
1102,4659,0,2763
1102,4657,0,2761
1102,4660,6,2605
1102,4670,2,2602
1102,4660,5,2606
1102,4650,5,2607
1102,4940,0,2710
1102,5005,0,2109
1102,3430,0,2117
1102,3790,0,2307
