variationType,variationId,id,spotId,patternId
0,4678,19774,114,58
0,4678,19775,114,67
0,4678,19776,114,71
0,4552,19777,114,82
0,4678,19778,114,88
0,4552,19779,114,96
0,4678,19780,114,102
0,4678,19781,114,113
0,4553,19782,114,121
0,4553,19783,114,139
0,4553,19784,114,143
0,4553,19785,114,148
0,4553,19786,114,168
0,4553,19787,114,173
0,4553,19788,114,181
0,4553,19789,114,187
0,4555,19790,114,201
0,4555,19791,114,202
0,4555,19792,114,206
0,4555,19793,114,214
0,4555,19794,114,215
0,4555,19795,114,224
0,4555,19796,114,225
0,4555,19797,114,249
0,4552,19798,114,257
0,4552,19799,114,260
0,4552,19800,114,266
0,4555,19801,114,272
0,4678,19802,114,287
0,4678,19803,114,288
0,4553,19804,114,296
0,4555,19805,114,298
0,4553,19806,114,300
0,4553,19807,114,306
0,4678,19808,114,309
0,4678,19809,114,313
0,5305,19810,114,1000
0,5305,19811,114,1002
0,5305,19812,114,1010
0,5300,19813,114,1011
0,5300,19814,114,1012
0,5305,19815,114,1021
0,5305,19816,114,1023
0,5300,19817,114,1024
0,5305,19818,114,1033
0,5300,19819,114,1040
0,5300,19820,114,1050
0,5300,19821,114,1061
0,5300,19822,114,1070
0,5305,19823,114,1072
0,5300,19824,114,1081
0,5300,19825,114,1082
0,5300,19826,114,1086
0,5300,19827,114,1088
0,5305,19828,114,1089
0,5300,19829,114,1092
0,5305,19830,114,1094
0,5305,19831,114,1095
0,5300,19832,114,1098
0,5300,19833,114,1101
0,5300,19834,114,1105
0,5305,19835,114,1107
0,5305,19836,114,1110
0,5300,19837,114,1111
0,4553,19838,114,1140
0,5305,19839,114,1146
0,5305,19840,114,1149
0,4678,19841,114,1152
0,5300,19842,114,1155
0,5300,19843,114,1159
0,4555,19844,114,1160
0,4552,19845,114,1166
0,5305,19846,114,1167
0,4553,19847,114,1171
0,5305,19848,114,1172
0,4678,19849,115,43
0,4678,19850,115,45
0,4678,19851,115,53
0,4678,19852,115,57
0,4678,19853,115,58
0,4678,19854,115,63
0,4678,19855,115,67
0,4678,19856,115,71
0,4678,19857,115,78
0,4552,19858,115,82
0,4678,19859,115,85
0,4678,19860,115,88
0,4552,19861,115,94
0,4552,19862,115,96
0,4552,19863,115,99
0,4678,19864,115,102
0,4552,19865,115,104
0,4552,19866,115,106
0,4678,19867,115,113
0,4552,19868,115,115
0,4678,19869,115,117
0,4553,19870,115,121
0,4553,19871,115,122
0,4553,19872,115,136
0,4553,19873,115,139
0,4553,19874,115,143
0,4553,19875,115,148
0,4553,19876,115,150
0,4553,19877,115,158
0,4553,19878,115,161
0,4553,19879,115,168
0,4553,19880,115,173
0,4553,19881,115,175
0,4553,19882,115,181
0,4553,19883,115,187
0,4553,19884,115,194
0,4553,19885,115,196
0,4555,19886,115,201
0,4555,19887,115,202
0,4555,19888,115,206
0,4555,19889,115,214
0,4555,19890,115,215
0,4555,19891,115,224
0,4555,19892,115,225
0,4555,19893,115,231
0,4555,19894,115,239
0,4555,19895,115,240
0,4552,19896,115,245
0,4555,19897,115,249
0,4552,19898,115,252
0,4552,19899,115,255
0,4552,19900,115,257
0,4552,19901,115,260
0,4555,19902,115,262
0,4552,19903,115,266
0,4555,19904,115,272
0,4552,19905,115,275
0,4553,19906,115,285
0,4678,19907,115,287
0,4678,19908,115,288
0,4552,19909,115,292
0,4552,19910,115,293
0,4555,19911,115,295
0,4553,19912,115,296
0,4555,19913,115,298
0,4553,19914,115,300
0,4552,19915,115,302
0,4553,19916,115,306
0,4678,19917,115,309
0,4555,19918,115,312
0,4678,19919,115,313
0,4552,19920,115,316
0,4555,19921,115,319
0,5305,19922,115,1000
0,5305,19923,115,1002
0,5305,19924,115,1010
0,5300,19925,115,1011
0,5300,19926,115,1012
0,5305,19927,115,1021
0,5305,19928,115,1023
0,5300,19929,115,1024
0,5305,19930,115,1033
0,5300,19931,115,1040
0,5300,19932,115,1050
0,5300,19933,115,1061
0,5300,19934,115,1070
0,5305,19935,115,1072
0,5300,19936,115,1081
0,5300,19937,115,1082
0,5300,19938,115,1086
0,5300,19939,115,1088
0,5305,19940,115,1089
0,5300,19941,115,1092
0,5305,19942,115,1094
0,5305,19943,115,1095
0,5300,19944,115,1098
0,5300,19945,115,1101
0,5300,19946,115,1105
0,5305,19947,115,1107
0,5305,19948,115,1110
0,5300,19949,115,1111
0,5300,19950,115,1135
0,5305,19951,115,1138
0,4553,19952,115,1140
0,5305,19953,115,1146
0,4555,19954,115,1148
0,5305,19955,115,1149
0,4678,19956,115,1152
0,4552,19957,115,1154
0,5300,19958,115,1155
0,5300,19959,115,1159
0,4555,19960,115,1160
0,4678,19961,115,1161
0,4552,19962,115,1166
0,5305,19963,115,1167
0,4553,19964,115,1171
0,5305,19965,115,1172
0,4678,19966,115,1196
0,5305,19967,115,1199
0,4678,19968,116,43
0,4678,19969,116,45
0,4678,19970,116,58
0,4678,19971,116,63
0,4678,19972,116,78
0,4552,19973,116,82
0,4678,19974,116,85
0,4678,19975,116,88
0,4552,19976,116,94
0,4552,19977,116,99
0,4552,19978,116,104
0,4552,19979,116,106
0,4552,19980,116,115
0,4678,19981,116,117
0,4553,19982,116,121
0,4553,19983,116,122
0,4553,19984,116,136
0,4553,19985,116,139
0,4553,19986,116,143
0,4553,19987,116,148
0,4553,19988,116,158
0,4553,19989,116,161
0,4553,19990,116,168
0,4553,19991,116,173
0,4553,19992,116,175
0,4553,19993,116,187
0,4553,19994,116,196
0,4555,19995,116,206
0,4555,19996,116,215
0,4555,19997,116,224
0,4555,19998,116,239
0,4555,19999,116,240
0,4552,20000,116,245
0,4552,20001,116,252
0,4552,20002,116,255
0,4552,20003,116,260
0,4552,20004,116,275
0,4678,20005,116,288
0,4552,20006,116,293
0,4555,20007,116,295
0,4553,20008,116,296
0,4555,20009,116,298
0,4552,20010,116,302
0,4678,20011,116,309
0,4552,20012,116,316
0,4555,20013,116,319
0,5305,20014,116,1000
0,5305,20015,116,1002
0,5305,20016,116,1010
0,5300,20017,116,1011
0,5300,20018,116,1012
0,5300,20019,116,1024
0,5300,20020,116,1050
0,5300,20021,116,1061
0,5305,20022,116,1072
0,5300,20023,116,1081
0,5300,20024,116,1082
0,5300,20025,116,1086
0,5300,20026,116,1088
0,5305,20027,116,1089
0,5300,20028,116,1092
0,5305,20029,116,1094
0,5300,20030,116,1098
0,5300,20031,116,1101
0,5300,20032,116,1105
0,5305,20033,116,1107
0,5300,20034,116,1135
0,5305,20035,116,1138
0,4553,20036,116,1140
0,5305,20037,116,1146
0,5300,20038,116,1155
0,5300,20039,116,1159
0,4555,20040,116,1160
0,4678,20041,116,1161
0,5305,20042,116,1167
0,4678,20043,116,1196
0,5305,20044,116,1199
0,4678,20045,117,43
0,4678,20046,117,53
0,4678,20047,117,57
0,4678,20048,117,58
0,4678,20049,117,63
0,4678,20050,117,67
0,4678,20051,117,78
0,4678,20052,117,85
0,4678,20053,117,88
0,4552,20054,117,96
0,4552,20055,117,99
0,4678,20056,117,102
0,4552,20057,117,104
0,4552,20058,117,106
0,4552,20059,117,115
0,4678,20060,117,117
0,4553,20061,117,121
0,4553,20062,117,122
0,4553,20063,117,136
0,4553,20064,117,139
0,4553,20065,117,143
0,4553,20066,117,148
0,4553,20067,117,158
0,4553,20068,117,161
0,4553,20069,117,168
0,4553,20070,117,173
0,4553,20071,117,175
0,4553,20072,117,181
0,4553,20073,117,187
0,4553,20074,117,196
0,4555,20075,117,201
0,4555,20076,117,206
0,4555,20077,117,214
0,4555,20078,117,239
0,4555,20079,117,240
0,4552,20080,117,245
0,4555,20081,117,249
0,4552,20082,117,252
0,4552,20083,117,255
0,4552,20084,117,257
0,4552,20085,117,260
0,4555,20086,117,262
0,4552,20087,117,275
0,4553,20088,117,285
0,4678,20089,117,287
0,4678,20090,117,288
0,4552,20091,117,292
0,4552,20092,117,293
0,4555,20093,117,295
0,4553,20094,117,296
0,4555,20095,117,298
0,4553,20096,117,300
0,4552,20097,117,302
0,4553,20098,117,306
0,4678,20099,117,309
0,4552,20100,117,316
0,4555,20101,117,319
0,5305,20102,117,1000
0,5305,20103,117,1002
0,5305,20104,117,1010
0,5300,20105,117,1011
0,5300,20106,117,1012
0,5305,20107,117,1021
0,5305,20108,117,1023
0,5300,20109,117,1024
0,5305,20110,117,1033
0,5300,20111,117,1040
0,5300,20112,117,1050
0,5300,20113,117,1061
0,5300,20114,117,1070
0,5305,20115,117,1072
0,5300,20116,117,1081
0,5300,20117,117,1082
0,5300,20118,117,1086
0,5300,20119,117,1088
0,5305,20120,117,1089
0,5300,20121,117,1092
0,5305,20122,117,1094
0,5305,20123,117,1095
0,5300,20124,117,1098
0,5300,20125,117,1101
0,5300,20126,117,1105
0,5305,20127,117,1107
0,5300,20128,117,1135
0,5305,20129,117,1138
0,4553,20130,117,1140
0,5305,20131,117,1146
0,4555,20132,117,1148
0,5305,20133,117,1149
0,4678,20134,117,1152
0,4552,20135,117,1154
0,5300,20136,117,1155
0,5300,20137,117,1159
0,4555,20138,117,1160
0,4678,20139,117,1161
0,4552,20140,117,1166
0,5305,20141,117,1167
0,4678,20142,117,1196
0,5305,20143,117,1199
0,4678,20144,118,45
0,4678,20145,118,53
0,4678,20146,118,57
0,4678,20147,118,58
0,4678,20148,118,63
0,4678,20149,118,67
0,4552,20150,118,82
0,4678,20151,118,85
0,4552,20152,118,94
0,4552,20153,118,96
0,4552,20154,118,99
0,4678,20155,118,102
0,4552,20156,118,104
0,4552,20157,118,106
0,4678,20158,118,113
0,4553,20159,118,136
0,4553,20160,118,148
0,4553,20161,118,150
0,4553,20162,118,161
0,4553,20163,118,175
0,4553,20164,118,181
0,4553,20165,118,187
0,4553,20166,118,194
0,4555,20167,118,201
0,4555,20168,118,206
0,4555,20169,118,224
0,4555,20170,118,225
0,4555,20171,118,231
0,4555,20172,118,240
0,4555,20173,118,249
0,4552,20174,118,252
0,4552,20175,118,255
0,4552,20176,118,257
0,4552,20177,118,260
0,4555,20178,118,262
0,4552,20179,118,266
0,4555,20180,118,272
0,4553,20181,118,285
0,4678,20182,118,287
0,4552,20183,118,292
0,4555,20184,118,295
0,4553,20185,118,296
0,4553,20186,118,300
0,4552,20187,118,302
0,4553,20188,118,306
0,4678,20189,118,309
0,4555,20190,118,312
0,4678,20191,118,313
0,5305,20192,118,1002
0,5305,20193,118,1010
0,5305,20194,118,1021
0,5305,20195,118,1023
0,5300,20196,118,1024
0,5305,20197,118,1033
0,5300,20198,118,1040
0,5300,20199,118,1061
0,5300,20200,118,1070
0,5305,20201,118,1072
0,5300,20202,118,1082
0,5300,20203,118,1086
0,5300,20204,118,1088
0,5305,20205,118,1089
0,5300,20206,118,1092
0,5305,20207,118,1094
0,5305,20208,118,1095
0,5300,20209,118,1101
0,5300,20210,118,1105
0,5305,20211,118,1107
0,5305,20212,118,1110
0,5300,20213,118,1111
0,5305,20214,118,1146
0,4555,20215,118,1148
0,5305,20216,118,1149
0,4678,20217,118,1152
0,4552,20218,118,1154
0,5300,20219,118,1155
0,5300,20220,118,1159
0,4555,20221,118,1160
0,4678,20222,118,1161
0,4552,20223,118,1166
0,5305,20224,118,1167
0,4553,20225,118,1171
0,5305,20226,118,1172
0,4678,20227,119,45
0,4678,20228,119,57
0,4678,20229,119,78
0,4678,20230,119,85
0,4678,20231,119,88
0,4552,20232,119,94
0,4552,20233,119,99
0,4552,20234,119,115
0,4678,20235,119,117
0,4553,20236,119,121
0,4553,20237,119,122
0,4553,20238,119,136
0,4553,20239,119,139
0,4553,20240,119,150
0,4553,20241,119,158
0,4553,20242,119,161
0,4553,20243,119,173
0,4553,20244,119,175
0,4553,20245,119,194
0,4553,20246,119,196
0,4555,20247,119,202
0,4555,20248,119,206
0,4555,20249,119,231
0,4555,20250,119,239
0,4555,20251,119,240
0,4552,20252,119,245
0,4555,20253,119,249
0,4552,20254,119,255
0,4552,20255,119,257
0,4555,20256,119,272
0,4552,20257,119,275
0,4553,20258,119,285
0,4552,20259,119,292
0,4552,20260,119,293
0,4555,20261,119,312
0,4552,20262,119,316
0,4555,20263,119,319
0,5305,20264,119,1000
0,5305,20265,119,1002
0,5305,20266,119,1010
0,5300,20267,119,1011
0,5300,20268,119,1012
0,5305,20269,119,1021
0,5305,20270,119,1023
0,5300,20271,119,1024
0,5305,20272,119,1033
0,5300,20273,119,1040
0,5300,20274,119,1050
0,5300,20275,119,1061
0,5300,20276,119,1070
0,5305,20277,119,1072
0,5300,20278,119,1081
0,5300,20279,119,1082
0,5300,20280,119,1086
0,5300,20281,119,1088
0,5305,20282,119,1089
0,5300,20283,119,1092
0,5305,20284,119,1094
0,5305,20285,119,1095
0,5300,20286,119,1098
0,5305,20287,119,1110
0,5300,20288,119,1111
0,5300,20289,119,1135
0,5305,20290,119,1138
0,4553,20291,119,1140
0,5305,20292,119,1146
0,4555,20293,119,1148
0,5305,20294,119,1149
0,4678,20295,119,1152
0,4552,20296,119,1154
0,5300,20297,119,1155
0,5300,20298,119,1159
0,4553,20299,119,1171
0,5305,20300,119,1172
0,4678,20301,119,1196
0,5305,20302,119,1199
0,4678,20303,120,45
0,4678,20304,120,53
0,4678,20305,120,57
0,4678,20306,120,58
0,4678,20307,120,63
0,4678,20308,120,67
0,4678,20309,120,71
0,4552,20310,120,82
0,4678,20311,120,88
0,4552,20312,120,94
0,4552,20313,120,96
0,4552,20314,120,99
0,4678,20315,120,102
0,4552,20316,120,104
0,4552,20317,120,106
0,4553,20318,120,122
0,4553,20319,120,136
0,4553,20320,120,139
0,4553,20321,120,148
0,4553,20322,120,150
0,4553,20323,120,168
0,4553,20324,120,181
0,4553,20325,120,187
0,4553,20326,120,194
0,4555,20327,120,201
0,4555,20328,120,202
0,4555,20329,120,214
0,4555,20330,120,215
0,4555,20331,120,224
0,4555,20332,120,225
0,4555,20333,120,231
0,4555,20334,120,240
0,4552,20335,120,245
0,4555,20336,120,249
0,4552,20337,120,252
0,4552,20338,120,255
0,4552,20339,120,257
0,4555,20340,120,262
0,4552,20341,120,266
0,4553,20342,120,285
0,4678,20343,120,288
0,4552,20344,120,293
0,4555,20345,120,295
0,4553,20346,120,296
0,4553,20347,120,300
0,4552,20348,120,302
0,4553,20349,120,306
0,4678,20350,120,309
0,4555,20351,120,312
0,4678,20352,120,313
0,5305,20353,120,1000
0,5305,20354,120,1010
0,5300,20355,120,1011
0,5300,20356,120,1012
0,5305,20357,120,1021
0,5305,20358,120,1023
0,5300,20359,120,1024
0,5305,20360,120,1033
0,5300,20361,120,1040
0,5300,20362,120,1050
0,5300,20363,120,1061
0,5300,20364,120,1070
0,5300,20365,120,1081
0,5300,20366,120,1082
0,5300,20367,120,1088
0,5305,20368,120,1094
0,5305,20369,120,1095
0,5300,20370,120,1098
0,5300,20371,120,1101
0,5300,20372,120,1105
0,5305,20373,120,1107
0,5305,20374,120,1110
0,5300,20375,120,1111
0,4555,20376,120,1148
0,5305,20377,120,1149
0,4678,20378,120,1152
0,5300,20379,120,1155
0,5300,20380,120,1159
0,5305,20381,120,1167
0,5305,20382,120,1172
0,4940,20383,121,56
0,4940,20384,121,204
0,4940,20385,121,264
0,4940,20386,121,306
0,4940,20387,121,1080
0,4940,20388,121,1098
0,4940,20389,121,1100
0,4940,20390,121,1169
0,4678,20391,122,63
0,4552,20392,122,104
0,4553,20393,122,143
0,4553,20394,122,181
0,4552,20395,122,260
0,4555,20396,122,262
0,4553,20397,122,300
0,4552,20398,122,302
0,5300,20399,122,1101
0,4678,20400,122,1161
0,4678,20401,123,67
0,4552,20402,123,106
0,4553,20403,123,148
0,4553,20404,123,187
0,4555,20405,123,225
0,4552,20406,123,266
0,4553,20407,123,306
0,4678,20408,123,309
0,5300,20409,123,1105
0,5305,20410,123,1107
0,4552,20411,123,1166
0,5305,20412,123,1167
0,4678,20413,124,71
0,4678,20414,124,113
0,4555,20415,124,231
0,4555,20416,124,272
0,4555,20417,124,312
0,4678,20418,124,313
0,5305,20419,124,1110
0,5300,20420,124,1111
0,4553,20421,124,1171
0,5305,20422,124,1172
0,4678,20423,125,71
0,4678,20424,125,113
0,4553,20425,125,150
0,4553,20426,125,194
0,4555,20427,125,231
0,4555,20428,125,272
0,4555,20429,125,312
0,4678,20430,125,313
0,5305,20431,125,1110
0,5300,20432,125,1111
0,4553,20433,125,1171
0,5305,20434,125,1172
0,4678,20435,126,78
0,4678,20436,126,117
0,4678,20437,126,1196
0,4940,20438,127,94
0,4940,20439,127,102
0,4940,20440,127,105
0,4940,20441,127,145
0,4940,20442,127,152
0,4940,20443,127,200
0,4940,20444,127,229
0,4940,20445,127,248
0,4940,20446,127,273
0,4940,20447,127,297
0,4940,20448,127,1092
0,4940,20449,127,1099
0,4940,20450,127,1102
0,4940,20451,127,1111
0,4552,20452,128,115
0,4553,20453,128,158
0,4553,20454,128,196
0,4555,20455,128,239
0,4552,20456,128,275
0,4552,20457,128,316
0,4555,20458,128,319
0,5300,20459,128,1135
0,5305,20460,128,1138
0,5305,20461,128,1199
0,4940,20462,129,1001
0,4940,20463,129,1085
0,4940,20464,129,1087
0,4940,20465,129,1108
0,4940,20466,129,1135
0,4940,20467,129,1138
0,4940,20468,129,1152
0,4940,20469,129,1154
0,5242,20470,130,1005
0,5240,20471,130,1006
0,5240,20472,130,1007
0,5242,20473,130,1008
0,5242,20474,130,1009
0,5242,20475,130,1015
0,5240,20476,130,1016
0,5240,20477,130,1017
0,5242,20478,130,1018
0,5240,20479,130,1019
0,5240,20480,130,1025
0,5242,20481,130,1026
0,5242,20482,130,1027
0,5240,20483,130,1028
0,5242,20484,130,1029
0,5242,20485,130,1035
0,5242,20486,130,1036
0,5242,20487,130,1037
0,5240,20488,130,1038
0,5240,20489,130,1039
0,5242,20490,130,1045
0,5242,20491,130,1046
0,5240,20492,130,1047
0,5242,20493,130,1048
0,5242,20494,130,1049
0,5240,20495,130,1055
0,5240,20496,130,1056
0,5240,20497,130,1057
0,5242,20498,130,1058
0,5240,20499,130,1059
0,5242,20500,130,1065
0,5240,20501,130,1066
0,5242,20502,130,1067
0,5242,20503,130,1068
0,5242,20504,130,1069
0,5242,20505,130,1075
0,5242,20506,130,1076
0,5240,20507,130,1077
0,5240,20508,130,1078
0,5242,20509,130,1079
0,5240,20510,130,1115
0,5242,20511,130,1116
0,5242,20512,130,1117
0,5240,20513,130,1118
0,5240,20514,130,1119
0,5240,20515,130,1120
0,5240,20516,130,1121
0,5242,20517,130,1122
0,5240,20518,130,1123
0,5240,20519,130,1124
0,5240,20520,130,1125
0,5240,20521,130,1126
0,5240,20522,130,1127
0,5242,20523,130,1128
0,5242,20524,130,1129
0,5242,20525,130,1130
0,5242,20526,130,1131
0,5240,20527,130,1132
0,5240,20528,130,1133
0,5242,20529,130,1134
0,5242,20530,130,1175
0,5240,20531,130,1176
0,5242,20532,130,1177
0,5242,20533,130,1178
0,5242,20534,130,1179
0,5240,20535,130,1180
0,5240,20536,130,1181
0,5242,20537,130,1182
0,5240,20538,130,1183
0,5242,20539,130,1184
0,5240,20540,130,1185
0,5242,20541,130,1186
0,5242,20542,130,1187
0,5240,20543,130,1188
0,5240,20544,130,1189
0,5240,20545,130,1190
0,5242,20546,130,1191
0,5240,20547,130,1192
0,5240,20548,130,1193
0,5240,20549,130,1194
0,5257,20550,131,1005
0,5257,20551,131,1006
0,5257,20552,131,1007
0,5257,20553,131,1008
0,5255,20554,131,1009
0,5257,20555,131,1015
0,5257,20556,131,1016
0,5257,20557,131,1017
0,5255,20558,131,1018
0,5257,20559,131,1019
0,5255,20560,131,1025
0,5257,20561,131,1026
0,5257,20562,131,1027
0,5257,20563,131,1028
0,5255,20564,131,1029
0,5255,20565,131,1035
0,5257,20566,131,1036
0,5255,20567,131,1037
0,5255,20568,131,1038
0,5257,20569,131,1039
0,5255,20570,131,1045
0,5255,20571,131,1046
0,5257,20572,131,1047
0,5257,20573,131,1048
0,5255,20574,131,1049
0,5257,20575,131,1055
0,5257,20576,131,1056
0,5257,20577,131,1057
0,5255,20578,131,1058
0,5255,20579,131,1059
0,5255,20580,131,1065
0,5255,20581,131,1066
0,5255,20582,131,1067
0,5255,20583,131,1068
0,5255,20584,131,1069
0,5255,20585,131,1075
0,5257,20586,131,1076
0,5257,20587,131,1077
0,5255,20588,131,1078
0,5255,20589,131,1079
0,5257,20590,131,1115
0,5257,20591,131,1116
0,5257,20592,131,1117
0,5257,20593,131,1118
0,5255,20594,131,1119
0,5257,20595,131,1120
0,5255,20596,131,1121
0,5257,20597,131,1122
0,5257,20598,131,1123
0,5257,20599,131,1124
0,5257,20600,131,1125
0,5255,20601,131,1126
0,5257,20602,131,1127
0,5257,20603,131,1128
0,5257,20604,131,1129
0,5257,20605,131,1130
0,5257,20606,131,1131
0,5257,20607,131,1132
0,5257,20608,131,1133
0,5257,20609,131,1134
0,5257,20610,131,1175
0,5255,20611,131,1176
0,5257,20612,131,1177
0,5255,20613,131,1178
0,5257,20614,131,1179
0,5255,20615,131,1180
0,5255,20616,131,1181
0,5257,20617,131,1182
0,5255,20618,131,1183
0,5255,20619,131,1184
0,5255,20620,131,1185
0,5257,20621,131,1186
0,5255,20622,131,1187
0,5257,20623,131,1188
0,5255,20624,131,1189
0,5255,20625,131,1190
0,5255,20626,131,1191
0,5257,20627,131,1192
0,5255,20628,131,1193
0,5255,20629,131,1194
0,5246,20630,132,1005
0,5246,20631,132,1006
0,5246,20632,132,1007
0,5245,20633,132,1008
0,5246,20634,132,1009
0,5246,20635,132,1015
0,5245,20636,132,1016
0,5245,20637,132,1017
0,5246,20638,132,1018
0,5246,20639,132,1019
0,5246,20640,132,1025
0,5246,20641,132,1026
0,5245,20642,132,1027
0,5245,20643,132,1028
0,5245,20644,132,1029
0,5246,20645,132,1035
0,5245,20646,132,1036
0,5246,20647,132,1037
0,5246,20648,132,1038
0,5246,20649,132,1039
0,5245,20650,132,1045
0,5245,20651,132,1046
0,5246,20652,132,1047
0,5246,20653,132,1048
0,5245,20654,132,1049
0,5245,20655,132,1055
0,5246,20656,132,1056
0,5246,20657,132,1057
0,5245,20658,132,1058
0,5246,20659,132,1059
0,5245,20660,132,1065
0,5246,20661,132,1066
0,5246,20662,132,1067
0,5246,20663,132,1068
0,5246,20664,132,1069
0,5246,20665,132,1075
0,5245,20666,132,1076
0,5246,20667,132,1077
0,5245,20668,132,1078
0,5245,20669,132,1079
0,5246,20670,132,1115
0,5245,20671,132,1116
0,5246,20672,132,1117
0,5246,20673,132,1118
0,5246,20674,132,1119
0,5245,20675,132,1120
0,5246,20676,132,1121
0,5246,20677,132,1122
0,5246,20678,132,1123
0,5246,20679,132,1124
0,5245,20680,132,1125
0,5245,20681,132,1126
0,5245,20682,132,1127
0,5246,20683,132,1128
0,5245,20684,132,1129
0,5245,20685,132,1130
0,5246,20686,132,1131
0,5246,20687,132,1132
0,5245,20688,132,1133
0,5246,20689,132,1134
0,5245,20690,132,1175
0,5245,20691,132,1176
0,5246,20692,132,1177
0,5245,20693,132,1178
0,5246,20694,132,1179
0,5245,20695,132,1180
0,5245,20696,132,1181
0,5246,20697,132,1182
0,5246,20698,132,1183
0,5245,20699,132,1184
0,5246,20700,132,1185
0,5246,20701,132,1186
0,5245,20702,132,1187
0,5246,20703,132,1188
0,5246,20704,132,1189
0,5246,20705,132,1190
0,5246,20706,132,1191
0,5246,20707,132,1192
0,5246,20708,132,1193
0,5245,20709,132,1194
0,5252,20710,133,1005
0,5252,20711,133,1006
0,5252,20712,133,1007
0,5252,20713,133,1008
0,5252,20714,133,1009
0,5252,20715,133,1015
0,5252,20716,133,1016
0,5252,20717,133,1017
0,5252,20718,133,1018
0,5252,20719,133,1019
0,5252,20720,133,1025
0,5250,20721,133,1026
0,5250,20722,133,1027
0,5250,20723,133,1028
0,5250,20724,133,1029
0,5252,20725,133,1035
0,5250,20726,133,1036
0,5252,20727,133,1037
0,5250,20728,133,1038
0,5252,20729,133,1039
0,5252,20730,133,1045
0,5250,20731,133,1046
0,5250,20732,133,1047
0,5250,20733,133,1048
0,5252,20734,133,1049
0,5252,20735,133,1055
0,5252,20736,133,1056
0,5250,20737,133,1057
0,5252,20738,133,1058
0,5252,20739,133,1059
0,5252,20740,133,1065
0,5250,20741,133,1066
0,5252,20742,133,1067
0,5252,20743,133,1068
0,5250,20744,133,1069
0,5252,20745,133,1075
0,5250,20746,133,1076
0,5250,20747,133,1077
0,5250,20748,133,1078
0,5250,20749,133,1079
0,5252,20750,133,1115
0,5250,20751,133,1116
0,5250,20752,133,1117
0,5250,20753,133,1118
0,5252,20754,133,1119
0,5250,20755,133,1120
0,5250,20756,133,1121
0,5252,20757,133,1122
0,5252,20758,133,1123
0,5252,20759,133,1124
0,5252,20760,133,1125
0,5252,20761,133,1126
0,5250,20762,133,1127
0,5252,20763,133,1128
0,5252,20764,133,1129
0,5250,20765,133,1130
0,5252,20766,133,1131
0,5250,20767,133,1132
0,5252,20768,133,1133
0,5252,20769,133,1134
0,5252,20770,133,1175
0,5252,20771,133,1176
0,5252,20772,133,1177
0,5252,20773,133,1178
0,5252,20774,133,1179
0,5252,20775,133,1180
0,5252,20776,133,1181
0,5252,20777,133,1182
0,5252,20778,133,1183
0,5250,20779,133,1184
0,5250,20780,133,1185
0,5250,20781,133,1186
0,5252,20782,133,1187
0,5250,20783,133,1188
0,5252,20784,133,1189
0,5252,20785,133,1190
0,5252,20786,133,1191
0,5250,20787,133,1192
0,5252,20788,133,1193
0,5252,20789,133,1194
0,5359,20790,134,1005
0,5358,20791,134,1006
0,5358,20792,134,1007
0,5359,20793,134,1008
0,5359,20794,134,1009
0,5358,20795,134,1015
0,5359,20796,134,1016
0,5359,20797,134,1017
0,5358,20798,134,1018
0,5358,20799,134,1019
0,5359,20800,134,1025
0,5359,20801,134,1026
0,5358,20802,134,1027
0,5359,20803,134,1028
0,5358,20804,134,1029
0,5359,20805,134,1035
0,5358,20806,134,1036
0,5359,20807,134,1037
0,5358,20808,134,1038
0,5358,20809,134,1039
0,5359,20810,134,1045
0,5358,20811,134,1046
0,5358,20812,134,1047
0,5359,20813,134,1048
0,5359,20814,134,1049
0,5359,20815,134,1055
0,5359,20816,134,1056
0,5358,20817,134,1057
0,5358,20818,134,1058
0,5358,20819,134,1059
0,5359,20820,134,1065
0,5359,20821,134,1066
0,5359,20822,134,1067
0,5358,20823,134,1068
0,5358,20824,134,1069
0,5358,20825,134,1075
0,5358,20826,134,1076
0,5359,20827,134,1077
0,5358,20828,134,1078
0,5359,20829,134,1079
0,5358,20830,134,1115
0,5359,20831,134,1116
0,5358,20832,134,1117
0,5359,20833,134,1118
0,5359,20834,134,1119
0,5359,20835,134,1120
0,5359,20836,134,1121
0,5358,20837,134,1122
0,5359,20838,134,1123
0,5359,20839,134,1124
0,5359,20840,134,1125
0,5359,20841,134,1126
0,5358,20842,134,1127
0,5358,20843,134,1128
0,5358,20844,134,1129
0,5358,20845,134,1130
0,5358,20846,134,1131
0,5358,20847,134,1132
0,5359,20848,134,1133
0,5358,20849,134,1134
0,5359,20850,134,1175
0,5359,20851,134,1176
0,5358,20852,134,1177
0,5358,20853,134,1178
0,5359,20854,134,1179
0,5358,20855,134,1180
0,5358,20856,134,1181
0,5359,20857,134,1182
0,5358,20858,134,1183
0,5358,20859,134,1184
0,5358,20860,134,1185
0,5358,20861,134,1186
0,5358,20862,134,1187
0,5359,20863,134,1188
0,5359,20864,134,1189
0,5359,20865,134,1190
0,5358,20866,134,1191
0,5359,20867,134,1192
0,5359,20868,134,1193
0,5359,20869,134,1194
0,5357,20870,135,1005
0,5361,20871,135,1005
0,5355,20872,135,1005
0,5354,20873,135,1006
0,5360,20874,135,1006
0,5356,20875,135,1006
0,5354,20876,135,1007
0,5361,20877,135,1007
0,5356,20878,135,1007
0,5357,20879,135,1008
