variationType,id,attachId,variationId,patternId
0,19245,321,4130,31
0,19246,321,4130,32
0,19247,321,4130,33
0,19248,321,4130,34
0,19249,321,4130,70
0,19250,321,4130,71
0,19251,321,4130,72
0,19252,321,4130,73
0,19253,321,4130,74
0,19254,321,4130,110
0,19255,321,4130,111
0,19256,321,4130,112
0,19257,321,4130,113
0,19258,321,4130,114
0,19259,321,4130,150
0,19260,321,4130,151
0,19261,321,4130,152
0,19262,321,4130,153
0,19263,321,4130,154
0,19264,321,4130,190
0,19265,321,4130,191
0,19266,321,4130,192
0,19267,321,4130,193
0,19268,321,4130,194
0,19269,321,4130,230
0,19270,321,4130,231
0,19271,321,4130,232
0,19272,321,4130,233
0,19273,321,4130,234
0,19274,321,4130,270
0,19275,321,4130,271
0,19276,321,4130,272
0,19277,321,4130,273
0,19278,321,4130,274
0,19279,321,4130,310
0,19280,321,4130,311
0,19281,321,4130,312
0,19282,321,4130,313
0,19283,321,4130,314
0,19284,2321,4130,1110
0,19285,2321,4130,1111
0,19286,2321,4130,1112
0,19287,2321,4130,1113
0,19288,2321,4130,1114
0,19289,2321,4130,1170
0,19290,2321,4130,1171
0,19291,2321,4130,1172
0,19292,2321,4130,1173
0,19293,2321,4130,1174
0,19294,319,4330,30
1,19295,319,4330,31
1,19296,319,4330,32
0,19297,319,4663,33
0,19298,319,4652,34
0,19299,319,4664,70
0,19300,319,4656,71
1,19301,319,4330,72
0,19302,319,4674,73
0,19303,319,4668,74
0,19304,319,4668,110
0,19305,319,4656,111
1,19306,319,4330,112
0,19307,319,4664,113
0,19308,319,4330,114
0,19309,319,4652,150
0,19310,319,4663,151
0,19311,319,4663,152
0,19312,319,4652,153
0,19313,319,4656,154
0,19314,319,4674,190
0,19315,319,4652,191
0,19316,319,4653,192
1,19317,319,4330,193
0,19318,319,4653,194
0,19319,319,4663,230
0,19320,319,4654,231
0,19321,319,4330,232
0,19322,319,4656,233
0,19323,319,4667,234
0,19324,319,4653,270
0,19325,319,4653,271
0,19326,319,4668,272
0,19327,319,4674,273
0,19328,319,4652,274
0,19329,319,4652,310
0,19330,319,4653,311
0,19331,319,4668,312
0,19332,319,4330,313
0,19333,319,4667,314
0,19334,2319,4658,1110
0,19335,2319,4654,1111
1,19336,2319,4330,1112
0,19337,2319,4330,1113
0,19338,2319,4663,1114
0,19339,2319,4330,1170
0,19340,2319,4658,1171
0,19341,2319,4654,1172
1,19342,2319,4330,1173
0,19343,2319,4663,1174
1,19344,316,4330,30
0,19345,316,4652,31
0,19346,316,4668,32
0,19347,316,4652,33
0,19348,316,4664,34
0,19349,316,4330,70
1,19350,316,4330,71
0,19351,316,4667,72
1,19352,316,4330,73
0,19353,316,4652,74
0,19354,316,4654,110
0,19355,316,4330,111
0,19356,316,4664,112
1,19357,316,4330,113
1,19358,316,4330,114
0,19359,316,4674,150
0,19360,316,4652,151
0,19361,316,4330,152
0,19362,316,4664,153
1,19363,316,4330,154
0,19364,316,4666,190
0,19365,316,4667,191
1,19366,316,4330,192
0,19367,316,4652,193
0,19368,316,4663,194
1,19369,316,4330,230
0,19370,316,4674,231
0,19371,316,4667,232
0,19372,316,4664,233
1,19373,316,4330,234
0,19374,316,4330,270
0,19375,316,4666,271
0,19376,316,4330,272
0,19377,316,4666,273
0,19378,316,4330,274
1,19379,316,4330,310
0,19380,316,4667,311
0,19381,316,4664,312
0,19382,316,4666,313
0,19383,316,4330,314
1,19384,2316,4330,1110
1,19385,2316,4330,1111
0,19386,2316,4666,1112
0,19387,2316,4656,1113
0,19388,2316,4667,1114
0,19389,2316,4654,1170
0,19390,2316,4656,1171
0,19391,2316,4330,1172
0,19392,2316,4663,1173
0,19393,2316,4667,1174
0,19394,711,4940,34
0,19395,711,4940,79
0,19396,711,4940,157
0,19397,711,4940,203
0,19398,711,4940,230
0,19399,711,4940,241
0,19400,711,4940,259
0,19401,711,4940,286
0,19402,711,4940,292
0,19403,2711,4940,1002
0,19404,2711,4940,1053
0,19405,2711,4940,1114
0,19406,2711,4940,1157
0,19407,2711,4940,1195
0,19408,717,4940,36
0,19409,717,4940,74
0,19410,717,4940,97
0,19411,717,4940,140
0,19412,717,4940,236
0,19413,717,4940,276
0,19414,717,4940,300
0,19415,717,4940,310
0,19416,2717,4940,1060
0,19417,2717,4940,1081
0,19418,2717,4940,1103
0,19419,2717,4940,1173
0,19420,550,4678,43
0,19421,550,4678,45
0,19422,550,4678,53
0,19423,550,4678,57
0,19424,550,4678,63
0,19425,550,4678,67
0,19426,550,4678,78
0,19427,570,4552,82
0,19428,550,4678,85
0,19429,570,4552,94
0,19430,570,4552,99
0,19431,550,4678,102
0,19432,570,4552,104
0,19433,570,4552,106
0,19434,570,4552,115
0,19435,550,4678,117
0,19436,530,4553,121
0,19437,530,4553,143
0,19438,530,4553,158
0,19439,530,4553,161
0,19440,530,4553,175
0,19441,530,4553,196
0,19442,590,4555,201
0,19443,590,4555,202
0,19444,590,4555,214
0,19445,590,4555,215
0,19446,590,4555,224
0,19447,590,4555,225
0,19448,590,4555,239
0,19449,570,4552,245
0,19450,590,4555,262
0,19451,570,4552,266
0,19452,570,4552,275
0,19453,530,4553,285
0,19454,550,4678,287
0,19455,550,4678,288
0,19456,570,4552,292
0,19457,570,4552,293
0,19458,590,4555,298
0,19459,530,4553,306
0,19460,570,4552,316
0,19461,590,4555,319
0,19462,2530,5305,1000
0,19463,2530,5305,1002
0,19464,2530,5305,1010
0,19465,2530,5300,1011
0,19466,2530,5300,1012
0,19467,2530,5305,1021
0,19468,2530,5305,1023
0,19469,2530,5300,1024
0,19470,2530,5305,1033
0,19471,2530,5300,1040
0,19472,2530,5300,1050
0,19473,2530,5300,1061
0,19474,2530,5300,1070
0,19475,2530,5305,1072
0,19476,2530,5300,1081
0,19477,2530,5300,1082
0,19478,2530,5300,1086
0,19479,2530,5300,1088
0,19480,2530,5305,1089
0,19481,2530,5300,1092
0,19482,2530,5305,1094
0,19483,2530,5305,1095
0,19484,2530,5300,1098
0,19485,2530,5300,1101
0,19486,2530,5300,1105
0,19487,2530,5305,1107
0,19488,2530,5300,1135
0,19489,2530,5305,1138
0,19490,2530,5305,1146
0,19491,2590,4555,1148
0,19492,2530,5305,1149
0,19493,2570,4552,1154
0,19494,2530,5300,1155
0,19495,2530,5300,1159
0,19496,2590,4555,1160
0,19497,2550,4678,1161
0,19498,2570,4552,1166
0,19499,2530,5305,1167
0,19500,2550,4678,1196
0,19501,2530,5305,1199
0,19502,547,4678,43
0,19503,547,4678,45
0,19504,547,4678,53
0,19505,547,4678,57
0,19506,547,4678,58
0,19507,547,4678,63
0,19508,547,4678,71
0,19509,547,4678,78
0,19510,567,4552,82
0,19511,547,4678,85
0,19512,547,4678,88
0,19513,567,4552,94
0,19514,567,4552,96
0,19515,567,4552,99
0,19516,547,4678,102
0,19517,567,4552,104
0,19518,547,4678,113
0,19519,567,4552,115
0,19520,547,4678,117
0,19521,527,4553,121
0,19522,527,4553,122
0,19523,527,4553,136
0,19524,527,4553,139
0,19525,527,4553,143
0,19526,527,4553,150
0,19527,527,4553,158
0,19528,527,4553,161
0,19529,527,4553,168
0,19530,527,4553,173
0,19531,527,4553,175
0,19532,527,4553,181
0,19533,527,4553,194
0,19534,527,4553,196
0,19535,587,4555,201
0,19536,587,4555,202
0,19537,587,4555,206
0,19538,587,4555,214
0,19539,587,4555,215
0,19540,587,4555,224
0,19541,587,4555,231
0,19542,587,4555,239
0,19543,587,4555,240
0,19544,567,4552,245
0,19545,587,4555,249
0,19546,567,4552,252
0,19547,567,4552,255
0,19548,567,4552,257
0,19549,567,4552,260
0,19550,587,4555,262
0,19551,587,4555,272
0,19552,567,4552,275
0,19553,527,4553,285
0,19554,547,4678,287
0,19555,547,4678,288
0,19556,567,4552,292
0,19557,567,4552,293
0,19558,587,4555,295
0,19559,527,4553,296
0,19560,587,4555,298
0,19561,527,4553,300
0,19562,567,4552,302
0,19563,587,4555,312
0,19564,547,4678,313
0,19565,567,4552,316
0,19566,587,4555,319
0,19567,2527,5305,1000
0,19568,2527,5305,1002
0,19569,2527,5305,1010
0,19570,2527,5300,1011
0,19571,2527,5300,1012
0,19572,2527,5305,1021
0,19573,2527,5305,1023
0,19574,2527,5300,1024
0,19575,2527,5305,1033
0,19576,2527,5300,1040
0,19577,2527,5300,1050
0,19578,2527,5300,1061
0,19579,2527,5300,1070
0,19580,2527,5305,1072
0,19581,2527,5300,1081
0,19582,2527,5300,1082
0,19583,2527,5300,1086
0,19584,2527,5300,1088
0,19585,2527,5305,1089
0,19586,2527,5300,1092
0,19587,2527,5305,1094
0,19588,2527,5305,1095
0,19589,2527,5300,1098
0,19590,2527,5300,1101
0,19591,2527,5305,1110
0,19592,2527,5300,1111
0,19593,2527,5300,1135
0,19594,2527,5305,1138
0,19595,2527,4553,1140
0,19596,2527,5305,1146
0,19597,2587,4555,1148
0,19598,2527,5305,1149
0,19599,2547,4678,1152
0,19600,2567,4552,1154
0,19601,2527,5300,1155
0,19602,2527,5300,1159
0,19603,2587,4555,1160
0,19604,2547,4678,1161
0,19605,2527,5305,1172
0,19606,2547,4678,1196
0,19607,2527,5305,1199
0,19608,543,4678,43
0,19609,543,4678,57
0,19610,543,4678,71
0,19611,543,4678,85
0,19612,543,4678,88
0,19613,563,4552,96
0,19614,543,4678,102
0,19615,543,4678,113
0,19616,523,4553,121
0,19617,523,4553,122
0,19618,523,4553,143
0,19619,523,4553,150
0,19620,523,4553,161
0,19621,523,4553,168
0,19622,523,4553,173
0,19623,523,4553,175
0,19624,523,4553,181
0,19625,523,4553,194
0,19626,583,4555,202
0,19627,583,4555,206
0,19628,583,4555,214
0,19629,583,4555,215
0,19630,583,4555,224
0,19631,583,4555,225
0,19632,583,4555,231
0,19633,563,4552,245
0,19634,563,4552,252
0,19635,563,4552,260
0,19636,583,4555,262
0,19637,563,4552,266
0,19638,583,4555,272
0,19639,523,4553,285
0,19640,543,4678,287
0,19641,563,4552,292
0,19642,563,4552,293
0,19643,583,4555,295
0,19644,583,4555,298
0,19645,523,4553,300
0,19646,563,4552,302
0,19647,583,4555,312
0,19648,2523,5305,1000
0,19649,2523,5305,1002
0,19650,2523,5300,1011
0,19651,2523,5300,1012
0,19652,2523,5305,1021
0,19653,2523,5305,1023
0,19654,2523,5305,1033
0,19655,2523,5300,1040
0,19656,2523,5300,1050
0,19657,2523,5300,1070
0,19658,2523,5305,1072
0,19659,2523,5300,1081
0,19660,2523,5300,1086
0,19661,2523,5305,1089
0,19662,2523,5300,1092
0,19663,2523,5305,1095
0,19664,2523,5300,1098
0,19665,2523,5300,1101
0,19666,2523,5300,1105
0,19667,2523,5305,1107
0,19668,2523,5305,1110
0,19669,2523,5300,1111
0,19670,2523,4553,1140
0,19671,2523,5305,1146
0,19672,2523,5305,1149
0,19673,2563,4552,1154
0,19674,2583,4555,1160
0,19675,2543,4678,1161
0,19676,2563,4552,1166
0,19677,2523,5305,1167
0,19678,2523,4553,1171
0,19679,2523,5305,1172
0,19680,541,4678,43
0,19681,541,4678,45
0,19682,541,4678,53
0,19683,541,4678,58
0,19684,541,4678,67
0,19685,541,4678,71
0,19686,541,4678,78
0,19687,561,4552,82
0,19688,561,4552,94
0,19689,561,4552,96
0,19690,561,4552,106
0,19691,541,4678,113
0,19692,561,4552,115
0,19693,541,4678,117
0,19694,521,4553,122
0,19695,521,4553,136
0,19696,521,4553,139
0,19697,521,4553,148
0,19698,521,4553,150
0,19699,521,4553,158
0,19700,521,4553,168
0,19701,521,4553,173
0,19702,521,4553,187
0,19703,521,4553,194
0,19704,521,4553,196
0,19705,581,4555,201
0,19706,581,4555,202
0,19707,581,4555,214
0,19708,581,4555,215
0,19709,581,4555,225
0,19710,581,4555,239
0,19711,581,4555,240
0,19712,581,4555,249
0,19713,561,4552,252
0,19714,561,4552,255
0,19715,561,4552,257
0,19716,561,4552,266
0,19717,561,4552,275
0,19718,541,4678,287
0,19719,541,4678,288
0,19720,561,4552,292
0,19721,581,4555,295
0,19722,521,4553,296
0,19723,581,4555,298
0,19724,521,4553,306
0,19725,541,4678,309
0,19726,541,4678,313
0,19727,561,4552,316
0,19728,581,4555,319
0,19729,2521,5305,1000
0,19730,2521,5305,1002
0,19731,2521,5305,1010
0,19732,2521,5300,1011
0,19733,2521,5300,1012
0,19734,2521,5305,1021
0,19735,2521,5305,1023
0,19736,2521,5300,1024
0,19737,2521,5305,1033
0,19738,2521,5300,1040
0,19739,2521,5300,1050
0,19740,2521,5300,1061
0,19741,2521,5300,1070
0,19742,2521,5305,1072
0,19743,2521,5300,1081
0,19744,2521,5300,1082
0,19745,2521,5300,1086
0,19746,2521,5300,1088
0,19747,2521,5305,1089
0,19748,2521,5300,1092
0,19749,2521,5305,1094
0,19750,2521,5305,1095
0,19751,2521,5300,1098
0,19752,2521,5300,1105
0,19753,2521,5305,1107
0,19754,2521,5305,1110
0,19755,2521,5300,1111
0,19756,2521,5300,1135
0,19757,2521,5305,1138
0,19758,2521,4553,1140
0,19759,2521,5305,1146
0,19760,2581,4555,1148
0,19761,2521,5305,1149
0,19762,2541,4678,1152
0,19763,2561,4552,1154
0,19764,2521,5300,1155
0,19765,2521,5300,1159
0,19766,2561,4552,1166
0,19767,2521,5305,1167
0,19768,2521,4553,1171
0,19769,2521,5305,1172
0,19770,2541,4678,1196
0,19771,2521,5305,1199
0,19772,544,4678,43
0,19773,544,4678,53
0,19774,544,4678,58
0,19775,544,4678,67
0,19776,544,4678,71
0,19777,564,4552,82
0,19778,544,4678,88
0,19779,564,4552,96
0,19780,544,4678,102
0,19781,544,4678,113
0,19782,524,4553,121
0,19783,524,4553,139
0,19784,524,4553,143
0,19785,524,4553,148
0,19786,524,4553,168
0,19787,524,4553,173
0,19788,524,4553,181
0,19789,524,4553,187
0,19790,584,4555,201
0,19791,584,4555,202
0,19792,584,4555,206
0,19793,584,4555,214
0,19794,584,4555,215
0,19795,584,4555,224
0,19796,584,4555,225
0,19797,584,4555,249
0,19798,564,4552,257
0,19799,564,4552,260
0,19800,564,4552,266
0,19801,584,4555,272
0,19802,544,4678,287
0,19803,544,4678,288
0,19804,524,4553,296
0,19805,584,4555,298
0,19806,524,4553,300
0,19807,524,4553,306
0,19808,544,4678,309
0,19809,544,4678,313
0,19810,2524,5305,1000
0,19811,2524,5305,1002
0,19812,2524,5305,1010
0,19813,2524,5300,1011
0,19814,2524,5300,1012
0,19815,2524,5305,1021
0,19816,2524,5305,1023
0,19817,2524,5300,1024
0,19818,2524,5305,1033
0,19819,2524,5300,1040
0,19820,2524,5300,1050
0,19821,2524,5300,1061
0,19822,2524,5300,1070
0,19823,2524,5305,1072
0,19824,2524,5300,1081
0,19825,2524,5300,1082
0,19826,2524,5300,1086
0,19827,2524,5300,1088
0,19828,2524,5305,1089
0,19829,2524,5300,1092
0,19830,2524,5305,1094
0,19831,2524,5305,1095
0,19832,2524,5300,1098
0,19833,2524,5300,1101
0,19834,2524,5300,1105
0,19835,2524,5305,1107
0,19836,2524,5305,1110
0,19837,2524,5300,1111
0,19838,2524,4553,1140
0,19839,2524,5305,1146
0,19840,2524,5305,1149
0,19841,2544,4678,1152
0,19842,2524,5300,1155
0,19843,2524,5300,1159
0,19844,2584,4555,1160
0,19845,2564,4552,1166
0,19846,2524,5305,1167
0,19847,2524,4553,1171
0,19848,2524,5305,1172
0,19849,548,4678,43
0,19850,548,4678,45
0,19851,548,4678,53
0,19852,548,4678,57
0,19853,548,4678,58
0,19854,548,4678,63
0,19855,548,4678,67
0,19856,548,4678,71
0,19857,548,4678,78
0,19858,568,4552,82
0,19859,548,4678,85
0,19860,548,4678,88
0,19861,568,4552,94
0,19862,568,4552,96
0,19863,568,4552,99
0,19864,548,4678,102
0,19865,568,4552,104
0,19866,568,4552,106
0,19867,548,4678,113
0,19868,568,4552,115
0,19869,548,4678,117
0,19870,528,4553,121
0,19871,528,4553,122
0,19872,528,4553,136
0,19873,528,4553,139
0,19874,528,4553,143
0,19875,528,4553,148
0,19876,528,4553,150
0,19877,528,4553,158
0,19878,528,4553,161
0,19879,528,4553,168
0,19880,528,4553,173
0,19881,528,4553,175
0,19882,528,4553,181
0,19883,528,4553,187
0,19884,528,4553,194
0,19885,528,4553,196
0,19886,588,4555,201
0,19887,588,4555,202
0,19888,588,4555,206
0,19889,588,4555,214
0,19890,588,4555,215
0,19891,588,4555,224
0,19892,588,4555,225
0,19893,588,4555,231
0,19894,588,4555,239
0,19895,588,4555,240
0,19896,568,4552,245
0,19897,588,4555,249
0,19898,568,4552,252
0,19899,568,4552,255
0,19900,568,4552,257
0,19901,568,4552,260
0,19902,588,4555,262
0,19903,568,4552,266
0,19904,588,4555,272
0,19905,568,4552,275
0,19906,528,4553,285
0,19907,548,4678,287
0,19908,548,4678,288
0,19909,568,4552,292
0,19910,568,4552,293
0,19911,588,4555,295
0,19912,528,4553,296
0,19913,588,4555,298
0,19914,528,4553,300
0,19915,568,4552,302
0,19916,528,4553,306
0,19917,548,4678,309
0,19918,588,4555,312
0,19919,548,4678,313
0,19920,568,4552,316
0,19921,588,4555,319
0,19922,2528,5305,1000
0,19923,2528,5305,1002
0,19924,2528,5305,1010
0,19925,2528,5300,1011
0,19926,2528,5300,1012
0,19927,2528,5305,1021
0,19928,2528,5305,1023
0,19929,2528,5300,1024
0,19930,2528,5305,1033
0,19931,2528,5300,1040
0,19932,2528,5300,1050
0,19933,2528,5300,1061
0,19934,2528,5300,1070
0,19935,2528,5305,1072
0,19936,2528,5300,1081
0,19937,2528,5300,1082
0,19938,2528,5300,1086
0,19939,2528,5300,1088
0,19940,2528,5305,1089
0,19941,2528,5300,1092
0,19942,2528,5305,1094
0,19943,2528,5305,1095
0,19944,2528,5300,1098
0,19945,2528,5300,1101
0,19946,2528,5300,1105
0,19947,2528,5305,1107
0,19948,2528,5305,1110
0,19949,2528,5300,1111
0,19950,2528,5300,1135
0,19951,2528,5305,1138
0,19952,2528,4553,1140
0,19953,2528,5305,1146
0,19954,2588,4555,1148
0,19955,2528,5305,1149
0,19956,2548,4678,1152
0,19957,2568,4552,1154
0,19958,2528,5300,1155
0,19959,2528,5300,1159
0,19960,2588,4555,1160
0,19961,2548,4678,1161
0,19962,2568,4552,1166
0,19963,2528,5305,1167
0,19964,2528,4553,1171
0,19965,2528,5305,1172
0,19966,2548,4678,1196
0,19967,2528,5305,1199
0,19968,546,4678,43
0,19969,546,4678,45
0,19970,546,4678,58
0,19971,546,4678,63
0,19972,555,4678,78
0,19973,566,4552,82
0,19974,546,4678,85
0,19975,546,4678,88
0,19976,566,4552,94
0,19977,566,4552,99
0,19978,566,4552,104
0,19979,566,4552,106
0,19980,576,4552,115
0,19981,555,4678,117
0,19982,526,4553,121
0,19983,526,4553,122
0,19984,526,4553,136
0,19985,526,4553,139
0,19986,526,4553,143
0,19987,526,4553,148
0,19988,535,4553,158
0,19989,526,4553,161
0,19990,526,4553,168
0,19991,526,4553,173
0,19992,526,4553,175
0,19993,526,4553,187
0,19994,535,4553,196
0,19995,586,4555,206
0,19996,586,4555,215
0,19997,586,4555,224
0,19998,595,4555,239
0,19999,586,4555,240
0,20000,566,4552,245
0,20001,566,4552,252
0,20002,566,4552,255
0,20003,566,4552,260
0,20004,576,4552,275
0,20005,546,4678,288
0,20006,566,4552,293
0,20007,586,4555,295
0,20008,526,4553,296
0,20009,586,4555,298
0,20010,566,4552,302
0,20011,546,4678,309
0,20012,576,4552,316
0,20013,595,4555,319
0,20014,2526,5305,1000
0,20015,2526,5305,1002
0,20016,2526,5305,1010
0,20017,2526,5300,1011
0,20018,2526,5300,1012
0,20019,2526,5300,1024
0,20020,2526,5300,1050
0,20021,2526,5300,1061
0,20022,2526,5305,1072
0,20023,2526,5300,1081
0,20024,2526,5300,1082
0,20025,2526,5300,1086
0,20026,2526,5300,1088
0,20027,2526,5305,1089
0,20028,2526,5300,1092
0,20029,2526,5305,1094
0,20030,2526,5300,1098
0,20031,2526,5300,1101
0,20032,2526,5300,1105
0,20033,2526,5305,1107
0,20034,2535,5300,1135
0,20035,2535,5305,1138
0,20036,2526,4553,1140
0,20037,2526,5305,1146
0,20038,2526,5300,1155
0,20039,2526,5300,1159
0,20040,2586,4555,1160
0,20041,2546,4678,1161
0,20042,2526,5305,1167
0,20043,2555,4678,1196
0,20044,2535,5305,1199
0,20045,549,4678,43
0,20046,549,4678,53
0,20047,549,4678,57
0,20048,549,4678,58
0,20049,549,4678,63
0,20050,549,4678,67
0,20051,549,4678,78
0,20052,549,4678,85
0,20053,549,4678,88
0,20054,569,4552,96
0,20055,569,4552,99
0,20056,549,4678,102
0,20057,569,4552,104
0,20058,569,4552,106
0,20059,569,4552,115
0,20060,549,4678,117
0,20061,529,4553,121
0,20062,529,4553,122
0,20063,529,4553,136
0,20064,529,4553,139
0,20065,529,4553,143
0,20066,529,4553,148
0,20067,529,4553,158
0,20068,529,4553,161
0,20069,529,4553,168
0,20070,529,4553,173
0,20071,529,4553,175
0,20072,529,4553,181
0,20073,529,4553,187
0,20074,529,4553,196
0,20075,589,4555,201
0,20076,589,4555,206
0,20077,589,4555,214
0,20078,589,4555,239
0,20079,589,4555,240
0,20080,569,4552,245
0,20081,589,4555,249
0,20082,569,4552,252
0,20083,569,4552,255
0,20084,569,4552,257
0,20085,569,4552,260
0,20086,589,4555,262
0,20087,569,4552,275
0,20088,529,4553,285
0,20089,549,4678,287
0,20090,549,4678,288
0,20091,569,4552,292
0,20092,569,4552,293
0,20093,589,4555,295
0,20094,529,4553,296
0,20095,589,4555,298
0,20096,529,4553,300
0,20097,569,4552,302
0,20098,529,4553,306
0,20099,549,4678,309
0,20100,569,4552,316
0,20101,589,4555,319
0,20102,2529,5305,1000
0,20103,2529,5305,1002
0,20104,2529,5305,1010
0,20105,2529,5300,1011
0,20106,2529,5300,1012
0,20107,2529,5305,1021
0,20108,2529,5305,1023
0,20109,2529,5300,1024
0,20110,2529,5305,1033
0,20111,2529,5300,1040
0,20112,2529,5300,1050
0,20113,2529,5300,1061
0,20114,2529,5300,1070
0,20115,2529,5305,1072
0,20116,2529,5300,1081
0,20117,2529,5300,1082
0,20118,2529,5300,1086
0,20119,2529,5300,1088
0,20120,2529,5305,1089
0,20121,2529,5300,1092
0,20122,2529,5305,1094
0,20123,2529,5305,1095
0,20124,2529,5300,1098
0,20125,2529,5300,1101
0,20126,2529,5300,1105
0,20127,2529,5305,1107
0,20128,2529,5300,1135
0,20129,2529,5305,1138
0,20130,2529,4553,1140
0,20131,2529,5305,1146
0,20132,2589,4555,1148
0,20133,2529,5305,1149
0,20134,2549,4678,1152
0,20135,2569,4552,1154
0,20136,2529,5300,1155
0,20137,2529,5300,1159
0,20138,2589,4555,1160
0,20139,2549,4678,1161
0,20140,2569,4552,1166
0,20141,2529,5305,1167
0,20142,2549,4678,1196
0,20143,2529,5305,1199
0,20144,542,4678,45
0,20145,542,4678,53
0,20146,542,4678,57
0,20147,542,4678,58
0,20148,542,4678,63
0,20149,542,4678,67
0,20150,562,4552,82
0,20151,542,4678,85
0,20152,562,4552,94
0,20153,562,4552,96
0,20154,562,4552,99
0,20155,542,4678,102
0,20156,562,4552,104
0,20157,562,4552,106
0,20158,542,4678,113
0,20159,522,4553,136
0,20160,522,4553,148
0,20161,522,4553,150
0,20162,522,4553,161
0,20163,522,4553,175
0,20164,522,4553,181
0,20165,522,4553,187
0,20166,522,4553,194
0,20167,582,4555,201
0,20168,582,4555,206
0,20169,582,4555,224
0,20170,582,4555,225
0,20171,582,4555,231
0,20172,582,4555,240
0,20173,582,4555,249
0,20174,562,4552,252
0,20175,562,4552,255
0,20176,562,4552,257
0,20177,562,4552,260
0,20178,582,4555,262
0,20179,562,4552,266
0,20180,582,4555,272
0,20181,522,4553,285
0,20182,542,4678,287
0,20183,562,4552,292
0,20184,582,4555,295
0,20185,522,4553,296
0,20186,522,4553,300
0,20187,562,4552,302
0,20188,522,4553,306
0,20189,542,4678,309
0,20190,582,4555,312
0,20191,542,4678,313
0,20192,2522,5305,1002
0,20193,2522,5305,1010
0,20194,2522,5305,1021
0,20195,2522,5305,1023
0,20196,2522,5300,1024
0,20197,2522,5305,1033
0,20198,2522,5300,1040
0,20199,2522,5300,1061
0,20200,2522,5300,1070
0,20201,2522,5305,1072
0,20202,2522,5300,1082
0,20203,2522,5300,1086
0,20204,2522,5300,1088
0,20205,2522,5305,1089
0,20206,2522,5300,1092
0,20207,2522,5305,1094
0,20208,2522,5305,1095
0,20209,2522,5300,1101
0,20210,2522,5300,1105
0,20211,2522,5305,1107
0,20212,2522,5305,1110
0,20213,2522,5300,1111
0,20214,2522,5305,1146
0,20215,2582,4555,1148
0,20216,2522,5305,1149
0,20217,2542,4678,1152
0,20218,2562,4552,1154
0,20219,2522,5300,1155
0,20220,2522,5300,1159
0,20221,2582,4555,1160
0,20222,2542,4678,1161
0,20223,2562,4552,1166
0,20224,2522,5305,1167
0,20225,2522,4553,1171
0,20226,2522,5305,1172
0,20227,545,4678,45
0,20228,545,4678,57
0,20229,545,4678,78
0,20230,545,4678,85
0,20231,545,4678,88
0,20232,565,4552,94
0,20233,565,4552,99
0,20234,565,4552,115
0,20235,545,4678,117
0,20236,525,4553,121
0,20237,525,4553,122
0,20238,525,4553,136
0,20239,525,4553,139
0,20240,525,4553,150
0,20241,525,4553,158
0,20242,525,4553,161
0,20243,525,4553,173
0,20244,525,4553,175
0,20245,525,4553,194
0,20246,525,4553,196
0,20247,585,4555,202
0,20248,585,4555,206
0,20249,585,4555,231
0,20250,585,4555,239
0,20251,585,4555,240
0,20252,565,4552,245
0,20253,585,4555,249
0,20254,565,4552,255
0,20255,565,4552,257
0,20256,585,4555,272
0,20257,565,4552,275
0,20258,525,4553,285
0,20259,565,4552,292
0,20260,565,4552,293
0,20261,585,4555,312
0,20262,565,4552,316
0,20263,585,4555,319
0,20264,2525,5305,1000
0,20265,2525,5305,1002
0,20266,2525,5305,1010
0,20267,2525,5300,1011
0,20268,2525,5300,1012
0,20269,2525,5305,1021
0,20270,2525,5305,1023
0,20271,2525,5300,1024
0,20272,2525,5305,1033
0,20273,2525,5300,1040
0,20274,2525,5300,1050
0,20275,2525,5300,1061
0,20276,2525,5300,1070
0,20277,2525,5305,1072
0,20278,2525,5300,1081
0,20279,2525,5300,1082
0,20280,2525,5300,1086
0,20281,2525,5300,1088
0,20282,2525,5305,1089
0,20283,2525,5300,1092
0,20284,2525,5305,1094
0,20285,2525,5305,1095
0,20286,2525,5300,1098
0,20287,2525,5305,1110
0,20288,2525,5300,1111
0,20289,2525,5300,1135
0,20290,2525,5305,1138
0,20291,2525,4553,1140
0,20292,2525,5305,1146
0,20293,2585,4555,1148
0,20294,2525,5305,1149
0,20295,2545,4678,1152
0,20296,2565,4552,1154
0,20297,2525,5300,1155
0,20298,2525,5300,1159
0,20299,2525,4553,1171
0,20300,2525,5305,1172
0,20301,2545,4678,1196
0,20302,2525,5305,1199
0,20303,540,4678,45
0,20304,540,4678,53
0,20305,540,4678,57
0,20306,540,4678,58
0,20307,540,4678,63
0,20308,540,4678,67
0,20309,540,4678,71
0,20310,560,4552,82
0,20311,540,4678,88
0,20312,560,4552,94
0,20313,560,4552,96
0,20314,560,4552,99
0,20315,540,4678,102
0,20316,560,4552,104
0,20317,560,4552,106
0,20318,520,4553,122
0,20319,520,4553,136
0,20320,520,4553,139
0,20321,520,4553,148
0,20322,520,4553,150
0,20323,520,4553,168
0,20324,520,4553,181
0,20325,520,4553,187
0,20326,520,4553,194
0,20327,580,4555,201
0,20328,580,4555,202
0,20329,580,4555,214
0,20330,580,4555,215
0,20331,580,4555,224
0,20332,580,4555,225
0,20333,580,4555,231
0,20334,580,4555,240
0,20335,560,4552,245
0,20336,580,4555,249
0,20337,560,4552,252
0,20338,560,4552,255
